samplingName,nbSamples,descriptorName,J,Q,pertinenceFunction,birdSearchMode,birdConfidenceLimit,averagePertinence,diversity,nbBirds,nbWithBirds,criterion
Random,180,scalogramStat4,12,3,inverse,single,0.1,20.18546618587489,0.0,68,112,0.0
Random,180,scalogramStat4,12,3,inverse,single,0.1,22.97914504862284,0.0,63,110,0.0
Random,180,scalogramStat4,12,3,inverse,single,0.1,24.89218146966481,0.0,69,117,0.0
Random,180,scalogramStat4,12,3,inverse,single,0.1,23.601126391865137,0.0,63,102,0.0
Random,180,scalogramStat4,12,3,inverse,single,0.1,20.63427584499458,0.0,59,112,0.0
Pertinence,180,scalogramStat4,12,3,inverse,single,0.1,40.84542879918608,0.0,22,44,52209.971943868346
Pertinence,180,scalogramStat4,12,3,inverse,single,0.1,40.42299172156047,0.0,22,40,62420.25180372511
Pertinence,180,scalogramStat4,12,3,inverse,single,0.1,40.30292806160957,0.0,21,43,53710.639645234
Pertinence,180,scalogramStat4,12,3,inverse,single,0.1,40.31573554054888,0.0,19,37,59225.691954205846
Pertinence,180,scalogramStat4,12,3,inverse,single,0.1,39.305103981435295,0.0,23,38,59611.148569543
Pertinence,180,scalogramStat4,12,3,inverse,single,0.1,42.72200365883449,0.0,22,42,56584.13890360195
Pertinence,180,scalogramStat4,12,3,inverse,single,0.1,41.975868611234965,0.0,22,44,51723.931826466986
Pertinence,180,scalogramStat4,12,3,inverse,single,0.1,39.59953000914447,0.0,21,38,57956.51378762329
Pertinence,180,scalogramStat4,12,3,inverse,single,0.1,40.348183594158655,0.0,22,37,47255.72552295352
Pertinence,180,scalogramStat4,12,3,inverse,single,0.1,43.88123413166639,0.0,21,45,48951.26088467954
Pertinence,180,scalogramStat4,12,3,inverse,single,0.1,39.19905689709856,0.0,18,42,56123.057686578366
Pertinence,180,scalogramStat4,12,3,inverse,single,0.1,41.10100236277114,0.0,23,47,57927.25894291455
Pertinence,180,scalogramStat4,12,3,inverse,single,0.1,38.857116938212975,0.0,23,41,61413.61826225169
Pertinence,180,scalogramStat4,12,3,inverse,single,0.1,41.5918040818776,0.0,24,46,58193.17320940991
Pertinence,180,scalogramStat4,12,3,inverse,single,0.1,42.189439560711016,0.0,23,43,52272.11228124667
Pertinence,180,scalogramStat4,12,3,inverse,single,0.1,38.44696444825869,0.0,20,36,65723.94783939494
Pertinence,180,scalogramStat4,12,3,inverse,single,0.1,40.29622266165117,0.0,21,37,57561.00354738016
Pertinence,180,scalogramStat4,12,3,inverse,single,0.1,42.496958561278106,0.0,25,47,51576.00898649537
Pertinence,180,scalogramStat4,12,3,inverse,single,0.1,37.884137213157736,0.0,21,38,61567.57691704056
Pertinence,180,scalogramStat4,12,3,inverse,single,0.1,39.57368982744817,0.0,20,39,57098.20778324941
K-means,180,scalogramStat4,12,3,inverse,single,0.1,26.9868793771773,2.8083584155564967e-99,67,129,-94.15348508307868
K-means,180,scalogramStat4,12,3,inverse,single,0.1,24.142245808216785,6.0621425282177945e-99,75,135,-93.42641530890695
K-means,180,scalogramStat4,12,3,inverse,single,0.1,26.052075479051755,5.575085225801072e-99,69,136,-92.69164626253234
K-means,180,scalogramStat4,12,3,inverse,single,0.1,25.941829500671343,1.91813725445412e-99,71,133,-94.0861792540804
K-means,180,scalogramStat4,12,3,inverse,single,0.1,22.627717564279457,1.1639858008347315e-100,77,142,-93.84051856432173
K-means,180,scalogramStat4,12,3,inverse,single,0.1,24.9734110516724,4.1927193989000304e-99,74,136,-93.10391535522793
K-means,180,scalogramStat4,12,3,inverse,single,0.1,21.673435687353024,4.214239432300962e-101,79,132,-94.01391334440476
K-means,180,scalogramStat4,12,3,inverse,single,0.1,23.26460718350344,3.021192102072827e-101,74,136,-93.39851990590766
K-means,180,scalogramStat4,12,3,inverse,single,0.1,24.67906062914744,6.917439318927123e-101,70,127,-94.12914552735508
K-means,180,scalogramStat4,12,3,inverse,single,0.1,28.162389490550908,1.579135756991794e-101,75,147,-94.10103178019293
K-means,180,scalogramStat4,12,3,inverse,single,0.1,25.92932895301672,1.4609473778598308e-98,71,138,-93.64932008847126
K-means,180,scalogramStat4,12,3,inverse,single,0.1,28.61175263081316,1.3389729467754327e-98,75,140,-94.32556694819569
K-means,180,scalogramStat4,12,3,inverse,single,0.1,28.7163864000686,2.1015808338557355e-98,75,131,-93.71878682780972
K-means,180,scalogramStat4,12,3,inverse,single,0.1,28.129836916660903,2.5578472624871428e-99,72,140,-94.33374919942688
K-means,180,scalogramStat4,12,3,inverse,single,0.1,23.68253021659795,6.513979578525157e-101,80,137,-94.73648982215884
K-means,180,scalogramStat4,12,3,inverse,single,0.1,25.906404358460733,8.040812173207848e-100,83,144,-94.45378561415556
K-means,180,scalogramStat4,12,3,inverse,single,0.1,26.65086180310269,8.509860616739219e-101,78,143,-93.56890463276576
K-means,180,scalogramStat4,12,3,inverse,single,0.1,30.729116340314093,3.3862039951466383e-99,73,143,-93.99028199347588
K-means,180,scalogramStat4,12,3,inverse,single,0.1,27.68448074383205,9.477718970258946e-102,79,139,-94.28782732567878
K-means,180,scalogramStat4,12,3,inverse,single,0.1,29.3344224594705,1.0794453021456748e-100,79,142,-93.94374439837192
K-DPP,180,scalogramStat4,12,3,inverse,single,0.1,53.102665751455866,7.60424463621807e-97,58,138,1.7587040725632192e+144
K-DPP,180,scalogramStat4,12,3,inverse,single,0.1,52.857150093390594,1.156423436748361e-96,73,147,2.8880827481920066e+144
K-DPP,180,scalogramStat4,12,3,inverse,single,0.1,54.76786130278302,2.643106496989187e-96,67,141,8.018384038359208e+144
K-DPP,180,scalogramStat4,12,3,inverse,single,0.1,51.56456995647762,1.011017772357104e-95,60,135,3.20625836920829e+142
K-DPP,180,scalogramStat4,12,3,inverse,single,0.1,54.03530045273977,1.091800782543274e-96,68,140,4.345367049919487e+145
K-DPP,180,scalogramStat4,12,3,inverse,single,0.1,52.75828877529516,3.566941403448995e-96,56,139,3.835943941619111e+147
K-DPP,180,scalogramStat4,12,3,inverse,single,0.1,53.65145083686196,7.548327157265602e-98,64,144,7.988260939960455e+147
K-DPP,180,scalogramStat4,12,3,inverse,single,0.1,54.32492466792133,5.195410071147039e-97,62,142,2.0726995404346764e+147
K-DPP,180,scalogramStat4,12,3,inverse,single,0.1,52.67875225675198,2.039389192572976e-96,61,141,3.8114831906413846e+149
K-DPP,180,scalogramStat4,12,3,inverse,single,0.1,51.49360642390566,1.3112628646938254e-96,61,140,4.6695522817812255e+140
K-DPP,180,scalogramStat4,12,3,inverse,single,0.1,52.763442591241,1.7802221668055413e-98,65,148,1.1749088733896368e+136
K-DPP,180,scalogramStat4,12,3,inverse,single,0.1,53.1858143199652,2.685143259043591e-97,59,140,2.4798555612054368e+140
K-DPP,180,scalogramStat4,12,3,inverse,single,0.1,52.46844723188387,3.0192708458248335e-96,66,144,3.109567272483511e+141
K-DPP,180,scalogramStat4,12,3,inverse,single,0.1,50.6818284878557,5.753301042646987e-96,68,144,3.0164064572140936e+139
K-DPP,180,scalogramStat4,12,3,inverse,single,0.1,52.44833269419068,9.924684874148012e-97,62,134,8.903774917805825e+144
K-DPP,180,scalogramStat4,12,3,inverse,single,0.1,53.56588747720204,1.6370882946439657e-96,64,140,2.7075250234449278e+147
K-DPP,180,scalogramStat4,12,3,inverse,single,0.1,52.80169456388479,1.3229872602646006e-96,67,143,2.179951294779667e+146
K-DPP,180,scalogramStat4,12,3,inverse,single,0.1,53.77457134548527,2.934164154177941e-96,62,143,1.903513399908593e+147
K-DPP,180,scalogramStat4,12,3,inverse,single,0.1,49.55709181954152,9.259950369999318e-96,66,140,2.4548528045727896e+137
K-DPP,180,scalogramStat4,12,3,inverse,single,0.1,52.159017443576886,2.241139520642669e-96,62,144,5.616139286621003e+138
Random,190,scalogramStat4,12,3,inverse,single,0.1,21.757769214822684,0.0,61,117,0.0
Random,190,scalogramStat4,12,3,inverse,single,0.1,19.515491743711703,0.0,70,106,0.0
Random,190,scalogramStat4,12,3,inverse,single,0.1,23.446800603061053,0.0,71,124,0.0
Random,190,scalogramStat4,12,3,inverse,single,0.1,24.44641515391241,0.0,74,115,0.0
Random,190,scalogramStat4,12,3,inverse,single,0.1,23.435576919195544,0.0,73,115,0.0
Random,190,scalogramStat4,12,3,inverse,single,0.1,25.27672362823839,0.0,62,118,0.0
Random,190,scalogramStat4,12,3,inverse,single,0.1,22.84980867553477,0.0,69,117,0.0
Random,190,scalogramStat4,12,3,inverse,single,0.1,20.39033953981408,0.0,71,116,0.0
Random,190,scalogramStat4,12,3,inverse,single,0.1,24.64094688917241,0.0,55,112,0.0
Random,190,scalogramStat4,12,3,inverse,single,0.1,19.76256915899377,0.0,68,124,0.0
Random,190,scalogramStat4,12,3,inverse,single,0.1,26.33630300198998,0.0,60,125,0.0
Random,190,scalogramStat4,12,3,inverse,single,0.1,24.429409205744594,0.0,61,112,0.0
Random,190,scalogramStat4,12,3,inverse,single,0.1,22.227201961350804,0.0,65,117,0.0
Random,190,scalogramStat4,12,3,inverse,single,0.1,18.84512377530709,0.0,71,119,0.0
Random,190,scalogramStat4,12,3,inverse,single,0.1,22.42294861382957,0.0,65,116,0.0
Random,190,scalogramStat4,12,3,inverse,single,0.1,20.88120046420375,0.0,66,114,0.0
Random,190,scalogramStat4,12,3,inverse,single,0.1,24.70147024459405,0.0,67,120,0.0
Random,190,scalogramStat4,12,3,inverse,single,0.1,22.30432912359273,0.0,60,116,0.0
Random,190,scalogramStat4,12,3,inverse,single,0.1,20.240938774512603,0.0,64,127,0.0
Random,190,scalogramStat4,12,3,inverse,single,0.1,18.2562032031037,0.0,70,113,0.0
Pertinence,190,scalogramStat4,12,3,inverse,single,0.1,41.78142187144808,0.0,25,51,54023.91751734389
Pertinence,190,scalogramStat4,12,3,inverse,single,0.1,40.93412480573885,0.0,23,45,52161.96073167147
Pertinence,190,scalogramStat4,12,3,inverse,single,0.1,39.976492959866064,0.0,22,48,54506.51635922909
Pertinence,190,scalogramStat4,12,3,inverse,single,0.1,40.79411992456263,0.0,23,45,53581.07340784028
Pertinence,190,scalogramStat4,12,3,inverse,single,0.1,38.406220912505496,0.0,22,41,57361.92093140767
Pertinence,190,scalogramStat4,12,3,inverse,single,0.1,38.88412103029413,0.0,22,45,55736.48971866532
Pertinence,190,scalogramStat4,12,3,inverse,single,0.1,39.67675441447464,0.0,22,43,64095.61628173337
Pertinence,190,scalogramStat4,12,3,inverse,single,0.1,41.30993230408942,0.0,24,46,52862.45914857221
Pertinence,190,scalogramStat4,12,3,inverse,single,0.1,37.229196797391474,0.0,21,38,57788.99115621299
Pertinence,190,scalogramStat4,12,3,inverse,single,0.1,39.69141663947857,0.0,26,44,54282.31559121242
Pertinence,190,scalogramStat4,12,3,inverse,single,0.1,36.8372241311484,0.0,21,38,57328.04537270285
Pertinence,190,scalogramStat4,12,3,inverse,single,0.1,40.83394510271003,0.0,29,50,46818.01587119208
Pertinence,190,scalogramStat4,12,3,inverse,single,0.1,38.59532308291722,0.0,25,47,54829.48158319905
Pertinence,190,scalogramStat4,12,3,inverse,single,0.1,42.10323315121687,0.0,29,56,52902.04766097022
Pertinence,190,scalogramStat4,12,3,inverse,single,0.1,38.49773799969232,0.0,22,41,57281.97538852701
Pertinence,190,scalogramStat4,12,3,inverse,single,0.1,41.33216266972303,0.0,18,42,61230.55901370722
Pertinence,190,scalogramStat4,12,3,inverse,single,0.1,40.03686300558113,0.0,25,48,58489.82843964228
Pertinence,190,scalogramStat4,12,3,inverse,single,0.1,37.28052344731598,0.0,19,35,59843.42132647163
Pertinence,190,scalogramStat4,12,3,inverse,single,0.1,39.53916048426655,0.0,23,45,57581.107174100885
Pertinence,190,scalogramStat4,12,3,inverse,single,0.1,41.01622579424527,0.0,20,44,54797.89760531558
K-means,190,scalogramStat4,12,3,inverse,single,0.1,26.28974966282136,1.2687279714714109e-107,74,143,-89.9089855510428
K-means,190,scalogramStat4,12,3,inverse,single,0.1,27.51653967678513,5.520549375120016e-107,74,150,-90.43894726330514
K-means,190,scalogramStat4,12,3,inverse,single,0.1,23.594962511085694,9.436261409244465e-109,85,144,-90.0918965548471
K-means,190,scalogramStat4,12,3,inverse,single,0.1,23.3375402154598,6.770751828058069e-107,74,143,-88.42660810572623
K-means,190,scalogramStat4,12,3,inverse,single,0.1,25.30809595762653,1.263332609656811e-108,83,152,-89.15966651938534
K-means,190,scalogramStat4,12,3,inverse,single,0.1,25.842641159631075,1.7672709961729824e-107,68,138,-89.4076366656649
K-means,190,scalogramStat4,12,3,inverse,single,0.1,28.81126171578104,6.593057885241884e-109,75,145,-89.60797823821127
K-means,190,scalogramStat4,12,3,inverse,single,0.1,27.51726979391632,1.0793532731055354e-105,76,150,-88.64719023034198
K-means,190,scalogramStat4,12,3,inverse,single,0.1,24.03002738448824,5.103388565797947e-107,81,148,-88.46858103977046
K-means,190,scalogramStat4,12,3,inverse,single,0.1,24.76128776318326,5.205963077887056e-106,80,140,-89.88282887550858
K-means,190,scalogramStat4,12,3,inverse,single,0.1,27.53055071291713,1.849508894442688e-107,72,141,-90.14592084351612
K-means,190,scalogramStat4,12,3,inverse,single,0.1,24.98113152933237,1.229481208847716e-107,81,143,-89.770640656257
K-means,190,scalogramStat4,12,3,inverse,single,0.1,20.272125788661253,1.0944727660386918e-108,82,147,-89.25054623823267
K-means,190,scalogramStat4,12,3,inverse,single,0.1,27.47576112412409,1.2334744708856893e-107,73,148,-89.4840670986575
K-means,190,scalogramStat4,12,3,inverse,single,0.1,29.8741890213066,6.065674106360293e-108,75,145,-89.59595125492793
K-means,190,scalogramStat4,12,3,inverse,single,0.1,31.997804989170973,5.69471474057975e-108,69,139,-89.80745971934
K-means,190,scalogramStat4,12,3,inverse,single,0.1,29.418218982858708,3.327511123517917e-107,75,140,-90.15392131417669
K-means,190,scalogramStat4,12,3,inverse,single,0.1,27.182986835157543,1.40812573541321e-106,77,142,-90.01536201094338
K-means,190,scalogramStat4,12,3,inverse,single,0.1,22.84056740646628,2.823562116428596e-108,80,142,-90.16829570834062
K-means,190,scalogramStat4,12,3,inverse,single,0.1,28.656314416453235,1.5003358416417519e-106,82,144,-90.3644866783433
K-DPP,190,scalogramStat4,12,3,inverse,single,0.1,48.4885070643557,1.847477268889163e-103,67,148,3.2207010985548547e+135
K-DPP,190,scalogramStat4,12,3,inverse,single,0.1,48.5677093748136,1.5189443245778548e-104,62,142,4.0044096994920925e+134
K-DPP,190,scalogramStat4,12,3,inverse,single,0.1,50.26860839595032,1.6358540152820045e-104,61,148,1.7918594683340412e+140
K-DPP,190,scalogramStat4,12,3,inverse,single,0.1,51.69724757346893,7.421487643732598e-104,65,145,1.0141952116488297e+144
K-DPP,190,scalogramStat4,12,3,inverse,single,0.1,51.492030106804286,2.1256918566788282e-103,60,140,2.342404483216889e+146
K-DPP,190,scalogramStat4,12,3,inverse,single,0.1,50.325336622462494,1.1785265278042676e-103,69,146,4.5411014140655086e+142
K-DPP,190,scalogramStat4,12,3,inverse,single,0.1,52.31503307400028,1.4923355824729337e-103,65,149,2.426031559842058e+150
K-DPP,190,scalogramStat4,12,3,inverse,single,0.1,49.22924263648544,4.3722292957542633e-103,62,143,4.2499265841800196e+139
K-DPP,190,scalogramStat4,12,3,inverse,single,0.1,51.26473808467166,2.4103959581742284e-104,68,147,1.643940808621594e+141
K-DPP,190,scalogramStat4,12,3,inverse,single,0.1,49.26190690099784,1.8338102580722745e-103,65,146,1.2373383490561703e+141
K-DPP,190,scalogramStat4,12,3,inverse,single,0.1,49.4108694397157,2.220638736397426e-105,62,146,4.980669040251246e+140
K-DPP,190,scalogramStat4,12,3,inverse,single,0.1,52.10410142285789,2.910007925335119e-104,65,153,2.8773216060397664e+143
K-DPP,190,scalogramStat4,12,3,inverse,single,0.1,50.47131437287897,5.3560149476479806e-105,60,149,2.8860626595030522e+138
K-DPP,190,scalogramStat4,12,3,inverse,single,0.1,48.74301752334699,2.771304873508684e-105,67,153,2.0907058717506147e+139
K-DPP,190,scalogramStat4,12,3,inverse,single,0.1,47.91489686253939,4.77772497134445e-105,68,153,3.894128719655683e+137
K-DPP,190,scalogramStat4,12,3,inverse,single,0.1,50.39139046987263,7.067817859954671e-104,69,151,4.7381695482676727e+139
K-DPP,190,scalogramStat4,12,3,inverse,single,0.1,49.48354274458308,3.783819696905907e-105,65,147,1.4402361873646696e+138
K-DPP,190,scalogramStat4,12,3,inverse,single,0.1,49.583759630341135,1.2711664796463407e-105,67,152,9.804090963786655e+134
K-DPP,190,scalogramStat4,12,3,inverse,single,0.1,51.05248132697638,1.5642219340605763e-105,68,150,3.9550172226893874e+143
K-DPP,190,scalogramStat4,12,3,inverse,single,0.1,47.87151999000129,9.191041138021864e-106,68,147,1.3118912291002025e+130
Random,210,scalogramStat4,12,3,inverse,single,0.1,22.70511118270185,0.0,70,120,0.0
Random,210,scalogramStat4,12,3,inverse,single,0.1,21.08953319321909,0.0,70,126,0.0
Random,210,scalogramStat4,12,3,inverse,single,0.1,19.579341399835105,0.0,70,120,0.0
Random,210,scalogramStat4,12,3,inverse,single,0.1,19.14068572493729,0.0,75,131,0.0
Random,210,scalogramStat4,12,3,inverse,single,0.1,25.009537905221265,0.0,71,137,0.0
Random,210,scalogramStat4,12,3,inverse,single,0.1,22.779431918852588,0.0,70,127,0.0
Random,210,scalogramStat4,12,3,inverse,single,0.1,18.84628684517664,0.0,72,135,0.0
Random,210,scalogramStat4,12,3,inverse,single,0.1,20.74977821967623,0.0,69,125,0.0
Random,210,scalogramStat4,12,3,inverse,single,0.1,18.693665821209542,0.0,77,126,0.0
Random,210,scalogramStat4,12,3,inverse,single,0.1,19.679049594169346,0.0,70,130,0.0
Random,210,scalogramStat4,12,3,inverse,single,0.1,19.452955516130828,0.0,69,118,0.0
Random,210,scalogramStat4,12,3,inverse,single,0.1,18.686404842266704,0.0,76,130,0.0
Random,210,scalogramStat4,12,3,inverse,single,0.1,20.28855092343516,0.0,64,125,0.0
Random,210,scalogramStat4,12,3,inverse,single,0.1,22.183347719580585,0.0,78,133,0.0
Random,210,scalogramStat4,12,3,inverse,single,0.1,19.57856977572066,0.0,71,127,0.0
Random,210,scalogramStat4,12,3,inverse,single,0.1,26.174059598203065,0.0,67,126,0.0
Random,210,scalogramStat4,12,3,inverse,single,0.1,20.770710672184265,0.0,77,138,0.0
Random,210,scalogramStat4,12,3,inverse,single,0.1,21.75796098823708,0.0,73,131,0.0
Random,210,scalogramStat4,12,3,inverse,single,0.1,17.500735037848777,0.0,72,133,0.0
Random,210,scalogramStat4,12,3,inverse,single,0.1,21.58419488910108,0.0,71,128,0.0
Pertinence,210,scalogramStat4,12,3,inverse,single,0.1,35.503401717333354,0.0,23,43,53693.88202903961
Pertinence,210,scalogramStat4,12,3,inverse,single,0.1,36.41407327299246,0.0,22,43,58608.55979427092
Pertinence,210,scalogramStat4,12,3,inverse,single,0.1,34.6219409332295,0.0,19,37,57655.7846955929
Pertinence,210,scalogramStat4,12,3,inverse,single,0.1,35.03301890744161,0.0,20,44,53840.9105632165
Pertinence,210,scalogramStat4,12,3,inverse,single,0.1,38.25880140223028,0.0,23,47,56523.48791185402
Pertinence,210,scalogramStat4,12,3,inverse,single,0.1,38.85446993979904,0.0,26,49,54134.82600301424
Pertinence,210,scalogramStat4,12,3,inverse,single,0.1,37.9050208668449,0.0,25,49,51853.21852445713
Pertinence,210,scalogramStat4,12,3,inverse,single,0.1,37.587657024765846,0.0,22,48,56372.853745895125
Pertinence,210,scalogramStat4,12,3,inverse,single,0.1,35.24571683102142,0.0,19,36,62603.2301315684
Pertinence,210,scalogramStat4,12,3,inverse,single,0.1,37.614169443794175,0.0,22,48,57030.55782579774
Pertinence,210,scalogramStat4,12,3,inverse,single,0.1,34.935511232766345,0.0,20,39,53627.59977752804
Pertinence,210,scalogramStat4,12,3,inverse,single,0.1,37.258330800563975,0.0,21,44,52566.21543935177
Pertinence,210,scalogramStat4,12,3,inverse,single,0.1,35.937044699592754,0.0,22,42,54482.58647547152
Pertinence,210,scalogramStat4,12,3,inverse,single,0.1,36.27801142291172,0.0,19,38,53408.21174301603
Pertinence,210,scalogramStat4,12,3,inverse,single,0.1,37.91941861756377,0.0,26,50,49471.41171092727
Pertinence,210,scalogramStat4,12,3,inverse,single,0.1,37.92364285332274,0.0,22,51,54810.78165524178
Pertinence,210,scalogramStat4,12,3,inverse,single,0.1,38.086781071519695,0.0,25,46,57569.36776536739
Pertinence,210,scalogramStat4,12,3,inverse,single,0.1,35.74783538411505,0.0,22,42,61501.053320626765
Pertinence,210,scalogramStat4,12,3,inverse,single,0.1,36.9863608796119,0.0,21,45,58926.50808020827
Pertinence,210,scalogramStat4,12,3,inverse,single,0.1,35.49884113110403,0.0,21,40,61456.29147889429
K-means,210,scalogramStat4,12,3,inverse,single,0.1,24.03005854156956,4.7144552790232014e-125,91,168,-80.91232264242475
K-means,210,scalogramStat4,12,3,inverse,single,0.1,24.41755656150241,4.682690900550632e-126,87,164,-82.52668397355968
K-means,210,scalogramStat4,12,3,inverse,single,0.1,25.618279532118443,4.1772774859842756e-126,89,161,-82.30410382910574
K-means,210,scalogramStat4,12,3,inverse,single,0.1,25.192252761285115,3.8425766870836395e-124,90,164,-81.45281273490501
K-means,210,scalogramStat4,12,3,inverse,single,0.1,24.223478431884025,7.677977048149855e-127,85,161,-81.94003650768433
K-means,210,scalogramStat4,12,3,inverse,single,0.1,29.9620156931951,6.494640183352184e-123,81,160,-80.93203916997084
K-means,210,scalogramStat4,12,3,inverse,single,0.1,27.28993055710208,1.0135144545096527e-126,85,163,-81.04101454733751
K-means,210,scalogramStat4,12,3,inverse,single,0.1,31.12601874967793,7.760211939761553e-124,82,159,-81.1552846848637
K-means,210,scalogramStat4,12,3,inverse,single,0.1,23.32040535492087,2.7236776438057427e-125,92,164,-81.76746348209335
K-means,210,scalogramStat4,12,3,inverse,single,0.1,28.057140970312773,1.561539920518402e-124,81,158,-81.52682572081154
K-means,210,scalogramStat4,12,3,inverse,single,0.1,32.38307332221724,1.1404683978025656e-123,82,158,-81.84412906210844
K-means,210,scalogramStat4,12,3,inverse,single,0.1,26.955358006654265,1.6069152012682716e-124,86,154,-81.46169390886244
K-means,210,scalogramStat4,12,3,inverse,single,0.1,23.433680152422728,1.338958570909207e-125,88,165,-82.00099129899236
K-means,210,scalogramStat4,12,3,inverse,single,0.1,23.26162259628584,3.5380779681107507e-122,86,167,-81.01021759451557
K-means,210,scalogramStat4,12,3,inverse,single,0.1,22.90728996949488,1.9204559470571328e-125,92,160,-81.07952482963051
K-means,210,scalogramStat4,12,3,inverse,single,0.1,26.276118599551523,1.6936277886765586e-126,90,162,-82.07948863501461
K-means,210,scalogramStat4,12,3,inverse,single,0.1,25.090337120400537,6.394829235009103e-124,83,166,-81.45218947013558
K-means,210,scalogramStat4,12,3,inverse,single,0.1,26.1655590780618,3.060468654546244e-123,88,158,-80.31319038272896
K-means,210,scalogramStat4,12,3,inverse,single,0.1,25.026338660736226,3.136157006778824e-124,74,160,-80.99193294160042
K-means,210,scalogramStat4,12,3,inverse,single,0.1,19.1751634211386,1.1479165716521554e-125,90,151,-81.1183920686379
K-DPP,210,scalogramStat4,12,3,inverse,single,0.1,47.28090419889628,6.425994016590864e-121,78,162,9.292693906494031e+141
K-DPP,210,scalogramStat4,12,3,inverse,single,0.1,47.09994267274155,3.849644033758209e-120,73,165,4.09262084099583e+137
K-DPP,210,scalogramStat4,12,3,inverse,single,0.1,47.36512954133294,7.075425000882773e-120,69,167,3.4282556425377902e+143
K-DPP,210,scalogramStat4,12,3,inverse,single,0.1,44.917299902480224,4.887672286296797e-122,72,167,8.226770826251613e+131
K-DPP,210,scalogramStat4,12,3,inverse,single,0.1,48.36407611067408,9.962605673741103e-121,68,165,1.1989481721602098e+145
K-DPP,210,scalogramStat4,12,3,inverse,single,0.1,45.37000633403497,8.211860212017235e-120,75,164,5.880435782898905e+131
K-DPP,210,scalogramStat4,12,3,inverse,single,0.1,47.59022689711799,5.825864606661141e-121,69,165,1.2851185843330208e+143
K-DPP,210,scalogramStat4,12,3,inverse,single,0.1,46.604723765335336,2.3913507760978964e-120,69,164,7.551511858446626e+135
K-DPP,210,scalogramStat4,12,3,inverse,single,0.1,46.66188372521853,2.8180967490800797e-122,79,169,1.9671220101666832e+134
K-DPP,210,scalogramStat4,12,3,inverse,single,0.1,45.6598491054913,4.107580192416927e-121,72,163,8.839523524863919e+129
K-DPP,210,scalogramStat4,12,3,inverse,single,0.1,47.95885449469218,1.8196077496419728e-121,74,163,4.0836528759283154e+145
K-DPP,210,scalogramStat4,12,3,inverse,single,0.1,47.16014634426514,2.1377475239663684e-120,63,160,1.0828477058977194e+140
K-DPP,210,scalogramStat4,12,3,inverse,single,0.1,47.585101909676304,2.101458899878045e-120,72,163,9.64303664937253e+144
K-DPP,210,scalogramStat4,12,3,inverse,single,0.1,45.63656569534159,3.2028111263701702e-121,69,162,1.3044671381989745e+137
K-DPP,210,scalogramStat4,12,3,inverse,single,0.1,45.49112477412272,2.2373969908359328e-123,74,164,1.1591296780370878e+127
K-DPP,210,scalogramStat4,12,3,inverse,single,0.1,46.941256381879846,2.1674998351217623e-121,69,166,4.105197560269363e+137
K-DPP,210,scalogramStat4,12,3,inverse,single,0.1,47.8085517153653,2.343892340825633e-121,72,163,5.762627112390267e+143
K-DPP,210,scalogramStat4,12,3,inverse,single,0.1,46.66076740610804,3.5324447219505537e-122,73,167,1.1411847428034763e+135
K-DPP,210,scalogramStat4,12,3,inverse,single,0.1,46.88561113895478,4.3820728890619676e-121,76,162,5.799109997443372e+138
K-DPP,210,scalogramStat4,12,3,inverse,single,0.1,47.76840073119451,1.3844489372215135e-120,64,160,6.202275732363825e+142
Random,220,scalogramStat4,12,3,inverse,single,0.1,19.61561108824793,0.0,67,125,0.0
Random,220,scalogramStat4,12,3,inverse,single,0.1,25.53036907763011,0.0,74,132,0.0
Random,220,scalogramStat4,12,3,inverse,single,0.1,22.68774099700368,0.0,73,126,0.0
Random,220,scalogramStat4,12,3,inverse,single,0.1,23.93014246260037,0.0,70,132,0.0
Random,220,scalogramStat4,12,3,inverse,single,0.1,19.681643404778097,0.0,71,130,0.0
Random,220,scalogramStat4,12,3,inverse,single,0.1,23.903725036673908,0.0,79,134,0.0
Random,220,scalogramStat4,12,3,inverse,single,0.1,23.80368478529413,0.0,69,129,0.0
Random,220,scalogramStat4,12,3,inverse,single,0.1,21.334874454469624,0.0,66,135,0.0
Random,220,scalogramStat4,12,3,inverse,single,0.1,24.16007099811761,0.0,69,130,0.0
Random,220,scalogramStat4,12,3,inverse,single,0.1,25.71343493237308,0.0,69,126,0.0
Random,220,scalogramStat4,12,3,inverse,single,0.1,23.09970535494695,0.0,76,135,0.0
Random,220,scalogramStat4,12,3,inverse,single,0.1,23.225164661249064,0.0,79,141,0.0
Random,220,scalogramStat4,12,3,inverse,single,0.1,19.06390606486982,0.0,75,129,0.0
Random,220,scalogramStat4,12,3,inverse,single,0.1,22.33808643480108,0.0,72,133,0.0
Random,220,scalogramStat4,12,3,inverse,single,0.1,21.750782315134664,0.0,82,137,0.0
Random,220,scalogramStat4,12,3,inverse,single,0.1,18.415006588783143,0.0,71,142,0.0
Random,220,scalogramStat4,12,3,inverse,single,0.1,19.830935119142083,0.0,75,132,0.0
Random,220,scalogramStat4,12,3,inverse,single,0.1,20.01135080913764,0.0,82,131,0.0
Random,220,scalogramStat4,12,3,inverse,single,0.1,19.78585122004335,0.0,74,129,0.0
Random,220,scalogramStat4,12,3,inverse,single,0.1,24.676080497478274,0.0,73,126,0.0
Pertinence,220,scalogramStat4,12,3,inverse,single,0.1,37.33576348536207,0.0,23,54,54543.82762731482
